candidate_id,country,cnn_split_assigned,lat,lng,true_label,dist_to_train_m,blocked_split
MEX_cluster_1619,Mexico,test,28.71775350854587,-111.3221570156206,2,1517.118910284256,test
MEX_cluster_1620,Mexico,train,28.55284241718753,-111.349137601892,1,,train
MEX_cluster_1621,Mexico,train,28.591103254525848,-111.42946343188628,2,,train
MEX_cluster_1622,Mexico,train,28.65650633966728,-111.43813761879234,2,,train
MEX_cluster_1636,Mexico,val,28.978028931376617,-111.23794038051103,2,1612.8241832546246,val
MEX_cluster_1654,Mexico,train,28.76020848360916,-111.2959727309777,1,,train
MEX_cluster_1656,Mexico,val,28.860618522067256,-111.32309984307082,2,1449.8886176561214,val
MEX_cluster_1659,Mexico,train,28.977950877058174,-111.66532987599622,2,,train
MEX_cluster_1664,Mexico,train,28.7881893010268,-111.40052885686109,2,,train
MEX_cluster_1660,Mexico,val,28.7311183662362,-111.32647699666494,2,3057.8941518933093,val
MEX_cluster_1673,Mexico,train,28.99220415188187,-111.23442742823296,2,,train
MEX_cluster_1365,Mexico,train,26.825399550302706,-109.39911986515985,2,,train
MEX_cluster_1665,Mexico,train,29.032092073037514,-111.1480508896028,1,,train
MEX_cluster_1714,Mexico,train,28.554365626413976,-111.3491431078109,1,,train
MEX_cluster_1720,Mexico,train,28.665076000428133,-111.38882023280306,2,,train
MEX_cluster_1658,Mexico,train,28.69280521101172,-111.32439182092422,2,,train
MEX_cluster_1749,Mexico,train,28.98899986635808,-111.15976972698672,1,,train
MEX_cluster_1637,Mexico,train,28.639026987664007,-111.38290708981847,2,,train
MEX_cluster_1890,Mexico,train,29.38031385684407,-110.93379655477386,1,,train
MEX_cluster_1888,Mexico,val,29.307562323441232,-110.89733264574151,1,7277.9547923568025,val
MEX_cluster_1895,Mexico,train,29.43337188012106,-110.33964347257702,1,,train
MEX_cluster_1670,Mexico,train,28.770417502857804,-111.62113876580364,2,,train
MEX_cluster_1615,Mexico,train,28.77264259641806,-111.60616893076964,2,,train
MEX_cluster_635,Mexico,val,25.722964060136583,-108.70870524641025,0,3023.485523805961,val
MEX_cluster_717,Mexico,test,25.23249674232084,-108.0415538403325,2,27513.695380738005,test
MEX_cluster_1898,Mexico,test,29.37146885813173,-110.86818536444012,2,4967.7516147381,test
MEX_cluster_1906,Mexico,train,29.25866433517364,-110.68024530419518,1,,train
MEX_cluster_774,Mexico,eval,27.51600427377037,-110.15730875851776,1,1764.7199498309337,eval
MEX_cluster_820,Mexico,train,27.524160020360124,-110.07026686602782,3,,train
MEX_cluster_836,Mexico,train,27.29208368017344,-110.2659023949807,0,,train
MEX_cluster_855,Mexico,train,27.29842195572643,-109.89100934917678,2,,train
MEX_cluster_1921,Mexico,val,29.08999908388444,-110.82512209001848,2,8716.06641698457,val
MEX_cluster_913,Mexico,train,27.0934405599285,-109.45816138160951,1,,train
MEX_cluster_912,Mexico,train,27.07385073208373,-109.36131833475072,1,,train
MEX_cluster_924,Mexico,test,27.164483158810096,-109.644109839515,1,492.2230331398327,excluded_spatial_leak
MEX_cluster_925,Mexico,train,27.253123450330094,-109.62950359373882,1,,train
MEX_cluster_938,Mexico,val,27.20888325634629,-109.53039043728565,2,144.27698223808147,excluded_spatial_leak
MEX_cluster_972,Mexico,val,27.007630150799724,-109.55063363300845,2,801.2496602586159,excluded_spatial_leak
MEX_cluster_1988,Mexico,train,24.674466283150192,-107.87343753057894,1,,train
MEX_cluster_1986,Mexico,train,24.79232327361015,-107.72761348756605,1,,train
MEX_cluster_1996,Mexico,train,24.806889757296226,-107.70506519839276,1,,train
MEX_cluster_1984,Mexico,train,24.689284811626727,-107.6767049254306,1,,train
MEX_cluster_2008,Mexico,train,24.7586976809596,-107.72735266591002,1,,train
MEX_cluster_933,Mexico,train,27.02010468007093,-109.41920940491532,1,,train
MEX_cluster_2005,Mexico,train,24.81689038327633,-107.88143473937816,1,,train
MEX_cluster_2049,Mexico,train,24.5929201729173,-107.29647453477776,1,,train
MEX_cluster_2052,Mexico,train,24.54415814407309,-107.28573734760928,1,,train
MEX_cluster_2105,Mexico,train,24.585778530608707,-107.514629807094,2,,train
MEX_cluster_2050,Mexico,train,24.6000888985456,-107.2886134562092,1,,train
MEX_cluster_2057,Mexico,test,24.588598359822097,-107.30816996955478,1,628.2619032378293,excluded_spatial_leak
MEX_cluster_2067,Mexico,val,24.50677356780089,-107.44659093707932,1,11159.532062474018,val
MEX_cluster_2115,Mexico,train,24.857785602489464,-107.65605731012492,1,,train
MEX_cluster_2042,Mexico,train,24.593380533949738,-107.31147915823423,1,,train
MEX_cluster_2114,Mexico,train,25.112648413762408,-107.67650251160028,1,,train
MEX_cluster_2135,Mexico,train,24.6617775426712,-107.50940531676336,1,,train
MEX_cluster_2272,Mexico,train,25.036872046280227,-107.64921642084784,1,,train
MEX_cluster_2270,Mexico,train,25.05877120003114,-107.65140706986152,1,,train
MEX_cluster_2323,Mexico,train,24.321669681092377,-107.41815377001548,1,,train
MEX_cluster_2136,Mexico,train,24.79650458676948,-107.52034772414432,2,,train
MEX_cluster_2318,Mexico,test,24.10892974067669,-107.04800180100614,1,674.663215057417,excluded_spatial_leak
MEX_cluster_2393,Mexico,train,25.85923938622433,-103.38622390635376,1,,train
MEX_cluster_2160,Mexico,train,24.632869799644062,-107.56742434121796,3,,train
MEX_cluster_2391,Mexico,train,25.78456500590857,-103.54169561050608,1,,train
MEX_cluster_2409,Mexico,train,25.894704689833283,-103.52574576436903,1,,train
MEX_cluster_2419,Mexico,val,25.896023140918217,-103.23126629389996,1,1426.216771157584,val
MEX_cluster_2418,Mexico,val,25.80215770490212,-103.3153765511792,1,1555.900372621139,val
MEX_cluster_2424,Mexico,test,25.85245317706569,-103.34083092604703,1,1069.9897815294785,excluded_spatial_leak
MEX_cluster_2442,Mexico,test,25.912791045486625,-103.36900314858843,1,2047.5490368118724,test
MEX_cluster_2427,Mexico,train,25.84603901820795,-103.33286027705704,1,,train
MEX_cluster_2420,Mexico,train,25.882661933531416,-103.35056631595094,1,,train
MEX_cluster_2467,Mexico,train,25.470883807621345,-103.21912311559024,1,,train
MEX_cluster_2317,Mexico,train,24.116636727204707,-107.046964951573,1,,train
MEX_cluster_2433,Mexico,train,25.8112158022054,-103.2305957955199,3,,train
MEX_cluster_2494,Mexico,train,25.49724434982835,-103.28451252499856,1,,train
MEX_cluster_2492,Mexico,val,25.507476560824585,-103.27854508409207,1,573.8865309861642,excluded_spatial_leak
MEX_cluster_2411,Mexico,train,25.89106554515176,-103.25942719092464,1,,train
MEX_cluster_2502,Mexico,test,25.48682061604215,-103.23513607221992,1,1382.318604788028,test
MEX_cluster_2505,Mexico,test,25.739587499892,-103.17230128509078,3,3624.008497056987,test
MEX_cluster_2496,Mexico,train,25.47985670211136,-103.2192615450626,1,,train
MEX_cluster_2508,Mexico,eval,25.5139752511626,-103.27183350219065,1,1553.9032650811685,eval
MEX_cluster_2158,Mexico,eval,24.81607083306114,-107.5425329425898,0,3122.1545562178603,eval
MEX_cluster_2421,Mexico,train,25.84327942481727,-103.2711192627889,1,,train
MEX_cluster_2507,Mexico,train,25.491123274855468,-103.18842525608054,1,,train
MEX_cluster_2532,Mexico,train,25.470527559688456,-103.28006562158494,1,,train
MEX_cluster_2314,Mexico,test,24.101165966994603,-107.04710050819403,1,1117.5966257045766,excluded_spatial_leak
MEX_cluster_2510,Mexico,train,25.4746150793665,-103.27932351629444,1,,train
MEX_cluster_2589,Mexico,test,25.70227576453209,-103.30002561477562,3,489.43942094885176,excluded_spatial_leak
MEX_cluster_2586,Mexico,train,25.68999698867871,-103.47582197979878,1,,train
MEX_cluster_2595,Mexico,train,25.784772495716165,-103.30618056834244,1,,train
MEX_cluster_2587,Mexico,train,25.7762967474152,-103.29968044818906,1,,train
MEX_cluster_2593,Mexico,train,25.708267636593515,-103.49582546066506,1,,train
MEX_cluster_2604,Mexico,test,25.7838423885217,-103.29541882989932,1,831.5773703286266,excluded_spatial_leak
MEX_cluster_2524,Mexico,train,25.46434028868314,-103.24388866671336,1,,train
MEX_cluster_2596,Mexico,test,25.696362166105544,-103.50341201629816,1,1526.533733480331,test
MEX_cluster_2608,Mexico,train,25.72027597944447,-103.4805135998077,3,,train
MEX_cluster_2617,Mexico,train,25.676980684474994,-103.37801761868631,3,,train
MEX_cluster_2614,Mexico,val,25.771157218937,-103.51305741924102,1,3231.9412358965546,val
MEX_cluster_2611,Mexico,train,25.597033221777075,-103.31059113570372,3,,train
MEX_cluster_2610,Mexico,train,25.674168462254173,-103.30418473934589,3,,train
MEX_cluster_2629,Mexico,train,25.7731721652432,-103.33461625352588,3,,train
MEX_cluster_2646,Mexico,test,25.74952911165904,-103.23180590478846,3,66.4396100634487,excluded_spatial_leak
MEX_cluster_2626,Mexico,test,25.64992795161019,-103.34457321103488,1,2971.18589665945,test
MEX_cluster_2632,Mexico,train,25.61871304611969,-103.25820428928829,1,,train
MEX_cluster_2654,Mexico,train,25.705098304646665,-103.38473100854428,1,,train
MEX_cluster_2674,Mexico,train,25.638762647898023,-103.2788213631422,1,,train
MEX_cluster_2666,Mexico,train,25.728478365809845,-103.53929463265226,1,,train
MEX_cluster_2690,Mexico,train,25.750751649154907,-103.23242786526636,3,,train
MEX_cluster_2691,Mexico,train,25.671388311216774,-103.3622348663362,1,,train
MEX_cluster_2700,Mexico,train,25.6342060919417,-103.45973528381182,3,,train
MEX_cluster_2631,Mexico,train,25.715054999799232,-103.51738726891864,1,,train
MEX_cluster_2571,Mexico,train,25.687585374387,-103.34595709213217,1,,train
MEX_cluster_2823,Mexico,train,25.29975310217437,-103.2476895693924,1,,train
MEX_cluster_2699,Mexico,train,25.80945499421426,-103.23107613456943,3,,train
MEX_cluster_2408,Mexico,val,25.84290976646457,-103.25937217009565,1,1176.3022339270901,excluded_spatial_leak
MEX_cluster_2829,Mexico,train,25.65745250227579,-103.6124476231684,1,,train
MEX_cluster_2831,Mexico,train,25.61718640803427,-103.57152330745514,1,,train
MEX_cluster_2825,Mexico,train,25.752309930572327,-103.59220176020844,1,,train
MEX_cluster_2833,Mexico,train,25.69526641480824,-103.59558046522592,1,,train
MEX_cluster_2830,Mexico,train,25.535868258637898,-103.62854767535484,1,,train
MEX_cluster_2839,Mexico,train,25.72892822310669,-103.5873268313292,1,,train
MEX_cluster_2694,Mexico,train,25.70415719352949,-103.3500150568582,1,,train
MEX_cluster_2844,Mexico,train,25.644539188722955,-103.59441939616684,3,,train
MEX_cluster_2856,Mexico,train,25.642994268650416,-103.59344124458738,3,,train
MEX_cluster_2850,Mexico,val,25.691691547159817,-103.6082790831214,1,724.225706667804,excluded_spatial_leak
MEX_cluster_2824,Mexico,val,25.19247837489176,-103.5757334448514,1,1028.501424443941,excluded_spatial_leak
MEX_cluster_2863,Mexico,train,25.2009219804373,-103.57990668888752,1,,train
MEX_cluster_2861,Mexico,train,25.19853300255706,-103.58846721618052,1,,train
MEX_cluster_2866,Mexico,train,25.486262519963766,-103.67808588210212,1,,train
MEX_cluster_2869,Mexico,test,25.529815177876923,-103.61961997121476,1,1120.4557276178862,excluded_spatial_leak
MEX_cluster_2858,Mexico,test,25.66332769654958,-103.593265496654,1,573.746103293098,excluded_spatial_leak
MEX_cluster_2875,Mexico,train,25.45504671196081,-103.70159447530844,1,,train
MEX_cluster_2865,Mexico,train,25.36468111657909,-103.35340987775716,3,,train
MEX_cluster_2870,Mexico,test,25.18677087130927,-103.56591448953104,1,1403.8312547722435,test
MEX_cluster_2885,Mexico,val,25.435189102982733,-103.75961555047856,3,6230.228501956101,val
MEX_cluster_2894,Mexico,test,25.488483830728768,-103.67669579378726,1,283.68345942967585,excluded_spatial_leak
MEX_cluster_2834,Mexico,train,25.5038608091062,-103.66481669262296,1,,train
MEX_cluster_2845,Mexico,val,25.56199641801293,-103.71048512244413,1,6581.58073417668,val
MEX_cluster_2912,Mexico,train,25.357823815789363,-103.35169573820662,2,,train
MEX_cluster_2906,Mexico,train,25.45895195929516,-103.37344304207822,3,,train
MEX_cluster_2927,Mexico,test,25.77050096965004,-103.56425794476668,1,2747.6250034627055,test
MEX_cluster_2840,Mexico,train,25.51529814058029,-103.62467943469424,1,,train
MEX_cluster_2581,Mexico,val,25.745727451154693,-103.3096581827028,1,1445.133048598938,val
MEX_cluster_2954,Mexico,train,25.30735826817441,-103.25551373797448,1,,train
MEX_cluster_2945,Mexico,train,25.71892077787508,-103.5531150454899,1,,train
MEX_cluster_2962,Mexico,train,25.7048266722126,-103.62059610415564,1,,train
MEX_cluster_2955,Mexico,train,25.510702923163738,-103.67775127763846,1,,train
MEX_cluster_2933,Mexico,train,25.741027540342937,-103.61717764284836,1,,train
MEX_cluster_3000,Mexico,test,25.899180415460577,-103.68042036640624,1,5477.815052001544,test
MEX_cluster_3004,Mexico,test,25.878075988427963,-103.9692114215463,1,1207.518251359563,excluded_spatial_leak
MEX_cluster_3025,Mexico,train,25.786476371276983,-103.8852084769076,1,,train
MEX_cluster_2855,Mexico,train,25.663393088350844,-103.58754143329196,1,,train
MEX_cluster_3024,Mexico,train,25.79476984266629,-103.89295478471855,1,,train
MEX_cluster_2952,Mexico,train,25.341493709085007,-103.32095679798935,1,,train
MEX_cluster_3031,Mexico,train,25.77562252433908,-103.87969689878506,1,,train
MEX_cluster_2892,Mexico,train,25.64631823370329,-103.59055182052118,1,,train
MEX_cluster_3029,Mexico,train,25.85388861788634,-103.95616567087065,1,,train
MEX_cluster_2849,Mexico,train,25.51376760273108,-103.60638406478525,1,,train
MEX_cluster_2649,Mexico,eval,25.726573905163324,-103.47470536719146,1,289.29210749937954,excluded_spatial_leak
MEX_cluster_3027,Mexico,test,25.83210182105428,-103.72481145394272,1,500.1879484464299,excluded_spatial_leak
MEX_cluster_3028,Mexico,train,25.851302729040693,-103.94132160883414,1,,train
MEX_cluster_3035,Mexico,train,25.90734584580677,-103.55366027975424,1,,train
MEX_cluster_3032,Mexico,test,25.84898292619092,-103.91764487103218,1,852.0787038995538,excluded_spatial_leak
MEX_cluster_3036,Mexico,train,25.857839766988203,-103.97968537318756,1,,train
MEX_cluster_3042,Mexico,test,25.786733904720887,-103.8975974188738,1,1007.2209081359447,excluded_spatial_leak
MEX_cluster_3033,Mexico,train,25.88686449966872,-103.9424453562866,1,,train
MEX_cluster_3046,Mexico,train,25.837803872048088,-103.7157984872038,1,,train
MEX_cluster_3040,Mexico,train,25.92723227970536,-103.63539727600016,1,,train
MEX_cluster_3044,Mexico,test,25.784476711727407,-103.87729099653076,1,823.3165904930022,excluded_spatial_leak
MEX_cluster_3049,Mexico,train,25.850178589944058,-103.90225194272342,1,,train
MEX_cluster_3050,Mexico,val,25.835389638498263,-103.73035264940565,1,449.3025873524796,excluded_spatial_leak
MEX_cluster_3048,Mexico,test,25.83103873283396,-103.72890015248568,1,668.5078727853189,excluded_spatial_leak
MEX_cluster_3047,Mexico,train,25.793341380148224,-103.88522570361512,1,,train
MEX_cluster_3056,Mexico,train,25.841028364022232,-103.58098609698582,1,,train
MEX_cluster_3054,Mexico,train,25.86472328413072,-103.91003739487763,1,,train
MEX_cluster_3063,Mexico,train,25.85335235092955,-103.58595378184964,1,,train
MEX_cluster_3064,Mexico,train,25.811917145660694,-103.94899084373112,1,,train
MEX_cluster_3060,Mexico,train,25.813293564390385,-103.55526682921833,1,,train
MEX_cluster_3039,Mexico,test,25.875856904100697,-103.94700459922178,1,1306.2122257151932,test
MEX_cluster_3068,Mexico,eval,25.83052364371248,-103.97521455233444,1,3070.189280835845,eval
MEX_cluster_3037,Mexico,train,25.834271866573737,-103.71485356927192,1,,train
MEX_cluster_3189,Mexico,train,28.474802476079528,-105.90548653078982,1,,train
MEX_cluster_3235,Mexico,train,28.203126522194875,-105.49529747631505,3,,train
MEX_cluster_3269,Mexico,train,28.22247767865898,-105.36251624845474,3,,train
MEX_cluster_3015,Mexico,val,25.772539972706568,-103.86851045030392,1,629.7520078378692,excluded_spatial_leak
MEX_cluster_3271,Mexico,train,28.297578740481026,-105.40144634561749,0,,train
MEX_cluster_3401,Mexico,eval,23.29397800246412,-106.42258015585897,0,17404.679963561386,eval
MEX_cluster_3220,Mexico,eval,28.327778932820287,-105.51911784013876,1,5122.140843440853,eval
MEX_cluster_3519,Mexico,train,21.432246342919694,-104.88020781389052,1,,train
MEX_cluster_3524,Mexico,train,21.443181069533363,-104.88168562448088,1,,train
MEX_cluster_3552,Mexico,train,21.33293190945839,-104.60980636865114,0,,train
MEX_cluster_3669,Mexico,test,25.949280075055214,-103.34221225261456,3,2607.1170966723735,test
MEX_cluster_3531,Mexico,val,21.437689866361083,-104.8688340920747,1,1323.7206533376952,val
MEX_cluster_3675,Mexico,test,25.96323358811936,-103.5200358616583,1,5044.008404619552,test
MEX_cluster_3711,Mexico,train,25.984685773304136,-103.65874212082709,1,,train
MEX_cluster_3868,Mexico,train,20.757859096112043,-102.43395656132714,2,,train
MEX_cluster_3904,Mexico,train,20.72370850003552,-102.4465597567954,1,,train
MEX_cluster_3946,Mexico,train,20.755889538554467,-102.4335462602567,1,,train
MEX_cluster_3972,Mexico,train,20.960931753802782,-102.01708922545704,1,,train
MEX_cluster_4235,Mexico,val,20.240503595294165,-102.41870037424955,2,4134.504485604612,val
MEX_cluster_4336,Mexico,train,20.068818409832925,-102.29504201239403,0,,train
MEX_cluster_4549,Mexico,train,20.472619944271845,-102.11637521685076,2,,train
MEX_cluster_4570,Mexico,eval,20.343666778226986,-102.32790950319334,0,10745.56120136227,eval
MEX_cluster_4591,Mexico,val,20.419498450908083,-102.52213245974109,1,9125.057377785448,val
MEX_cluster_4588,Mexico,train,20.532576672871777,-102.5987571305139,1,,train
MEX_cluster_4602,Mexico,eval,20.431152743972376,-102.5149142576287,1,10620.507919406331,eval
MEX_cluster_4495,Mexico,val,20.46860831778292,-102.28761113597564,2,17843.761445495315,val
MEX_cluster_4649,Mexico,train,20.25880858707607,-102.46435952173266,1,,train
MEX_cluster_4662,Mexico,val,20.25244936138156,-102.45546903638656,1,420.8671413545033,excluded_spatial_leak
MEX_cluster_4653,Mexico,train,20.258119694649817,-102.46209376962598,2,,train
MEX_cluster_4679,Mexico,eval,19.37388016601713,-102.03521965302347,1,56356.11613523953,eval
MEX_cluster_4975,Mexico,eval,19.85908114425704,-102.12818886155976,0,14599.152903021044,eval
MEX_cluster_5177,Mexico,train,21.85651037947104,-102.51816248002064,1,,train
MEX_cluster_5176,Mexico,train,22.065877574960755,-102.296239033942,1,,train
MEX_cluster_5178,Mexico,train,22.145775703171925,-102.25888593336104,3,,train
MEX_cluster_5194,Mexico,train,21.85625780306572,-102.52089381257043,1,,train
MEX_cluster_5196,Mexico,train,22.13102268123646,-102.31503452458207,1,,train
MEX_cluster_5219,Mexico,val,22.056796311284863,-102.27092299606636,3,370.8622828307042,excluded_spatial_leak
MEX_cluster_5252,Mexico,test,22.35270542894003,-102.28807818666309,1,4551.460992804448,test
MEX_cluster_5277,Mexico,val,22.166081013602497,-102.30176045714262,2,1881.2527838312135,val
MEX_cluster_5276,Mexico,val,22.337170273559035,-102.22666521540935,1,3335.958262776359,val
MEX_cluster_5215,Mexico,train,22.05569625143691,-102.27432022701562,1,,train
MEX_cluster_5321,Mexico,train,22.21029075210293,-102.31295361064625,1,,train
MEX_cluster_5306,Mexico,train,22.2093548796494,-102.2706113482314,3,,train
MEX_cluster_5514,Mexico,test,20.81723705346944,-103.43336226073036,2,474.94880540758265,excluded_spatial_leak
MEX_cluster_5553,Mexico,val,20.629430561061945,-102.85037626760186,1,4274.402515979401,val
MEX_cluster_5556,Mexico,val,20.75496453723297,-102.81486683626218,1,446.2583493457062,excluded_spatial_leak
MEX_cluster_5560,Mexico,val,20.711968983591724,-102.82932151345192,1,1607.9665693862735,val
MEX_cluster_5565,Mexico,train,20.690630839284044,-102.85823129499737,1,,train
MEX_cluster_5272,Mexico,train,22.212419576986985,-102.32502166892156,1,,train
MEX_cluster_5563,Mexico,train,20.77794376969401,-102.80495463516117,1,,train
MEX_cluster_5576,Mexico,train,20.74694670993441,-102.89674433387992,1,,train
MEX_cluster_5587,Mexico,train,20.71361797338385,-102.84468071897648,1,,train
MEX_cluster_5566,Mexico,train,20.701911012540297,-103.05706174075112,1,,train
MEX_cluster_5552,Mexico,val,20.697235812714847,-102.95741540202069,1,210.4718772493479,excluded_spatial_leak
MEX_cluster_5610,Mexico,test,20.70585445965533,-102.85213044591892,1,195.1176261788091,excluded_spatial_leak
MEX_cluster_5639,Mexico,train,20.751072414825128,-102.90275178654684,2,,train
MEX_cluster_5635,Mexico,train,20.76185680328155,-102.82406850967708,1,,train
MEX_cluster_5186,Mexico,train,22.10418634157473,-102.3057241256385,3,,train
MEX_cluster_5615,Mexico,train,20.758442454697388,-102.97277878287186,2,,train
MEX_cluster_5654,Mexico,train,20.746823929706057,-102.84659638850178,1,,train
MEX_cluster_5207,Mexico,train,22.147696502974963,-102.25745603835816,1,,train
MEX_cluster_5758,Mexico,train,20.65915762544892,-102.96777509348598,2,,train
MEX_cluster_5752,Mexico,train,20.755731000569053,-102.90597071194192,2,,train
MEX_cluster_5819,Mexico,test,21.062024677898943,-102.47803072384085,2,568.4603752878883,excluded_spatial_leak
MEX_cluster_5834,Mexico,train,20.809406990572047,-102.79975330140194,1,,train
MEX_cluster_5836,Mexico,train,21.24560156362681,-102.53359340495057,1,,train
MEX_cluster_5837,Mexico,train,20.91222241195365,-102.68529902116448,1,,train
MEX_cluster_5840,Mexico,test,20.91088032410772,-102.7154680296436,1,1026.456264169694,excluded_spatial_leak
MEX_cluster_5828,Mexico,val,20.9810144116431,-102.63106529249148,1,389.64935900982954,excluded_spatial_leak
MEX_cluster_5842,Mexico,train,20.94521921879348,-102.6409093502362,2,,train
MEX_cluster_5858,Mexico,test,20.89164880267108,-102.8777872304457,2,1070.9386121289144,excluded_spatial_leak
MEX_cluster_5831,Mexico,val,21.057057858812247,-102.4882300747756,2,1698.3975053589954,val
MEX_cluster_5900,Mexico,test,20.93738803541543,-102.69310299743728,1,270.15685357600006,excluded_spatial_leak
MEX_cluster_5797,Mexico,train,20.76145052570482,-102.84498923359814,2,,train
MEX_cluster_5816,Mexico,test,20.97327795420989,-102.65601083670084,1,2152.4698759042076,test
MEX_cluster_5920,Mexico,train,20.90220229099832,-102.71883718078232,1,,train
MEX_cluster_5681,Mexico,train,20.70445494763115,-102.89844633566328,1,,train
MEX_cluster_5938,Mexico,train,20.86819881724245,-102.72242472538976,1,,train
MEX_cluster_6026,Mexico,train,20.85211664625248,-102.67242581450525,1,,train
MEX_cluster_5833,Mexico,train,21.09394841859964,-102.57426781912324,2,,train
MEX_cluster_5958,Mexico,train,20.918958318120264,-102.70478161044451,1,,train
MEX_cluster_5804,Mexico,train,20.79550447963528,-102.88674240303358,1,,train
MEX_cluster_6002,Mexico,train,20.928754664177205,-102.75713262275563,1,,train
MEX_cluster_6123,Mexico,train,21.09409173616152,-102.8669028990795,1,,train
MEX_cluster_5956,Mexico,train,20.81313911134513,-102.79708358927932,1,,train
MEX_cluster_6202,Mexico,train,20.939317956882565,-102.47020698371654,2,,train
MEX_cluster_6227,Mexico,test,20.845257587712705,-102.57947303604458,1,3285.848692690574,test
MEX_cluster_6141,Mexico,train,20.85638106273494,-102.64529901659252,1,,train
MEX_cluster_6237,Mexico,train,20.80395563044788,-102.5670308605501,2,,train
MEX_cluster_6240,Mexico,train,20.774626653294803,-102.75087148882264,1,,train
MEX_cluster_6239,Mexico,test,20.996386836556265,-102.56074423935225,2,827.8727172561321,excluded_spatial_leak
MEX_cluster_6258,Mexico,val,20.764296057618285,-102.55065102901544,2,4727.284852201493,val
MEX_cluster_6232,Mexico,train,20.99227988863729,-102.54812548142291,2,,train
MEX_cluster_6129,Mexico,val,21.045692746291817,-102.88994403676988,1,497.38433180539755,excluded_spatial_leak
MEX_cluster_6228,Mexico,train,20.71895280615497,-102.68486514722736,2,,train
MEX_cluster_6235,Mexico,val,20.998724574758537,-102.55523657419565,2,861.8272831935366,excluded_spatial_leak
MEX_cluster_6251,Mexico,test,20.989333660544176,-102.55670948320966,2,949.4644220813651,excluded_spatial_leak
MEX_cluster_6292,Mexico,train,20.766473261683583,-102.75745977925736,2,,train
MEX_cluster_6300,Mexico,train,20.732318341019173,-102.67522058621786,2,,train
MEX_cluster_6273,Mexico,test,20.72455612917829,-102.6881637552499,1,711.263569242954,excluded_spatial_leak
MEX_cluster_6361,Mexico,train,21.37884441692409,-102.38146563224376,1,,train
MEX_cluster_6391,Mexico,test,21.229357880371825,-102.4224658543852,2,751.5562052171874,excluded_spatial_leak
MEX_cluster_6395,Mexico,train,21.2370542459436,-102.42634900444942,2,,train
MEX_cluster_6296,Mexico,val,20.71651773989856,-102.78036991049012,2,3017.771850945534,val
MEX_cluster_6398,Mexico,train,21.19495580707108,-102.39821364919416,1,,train
MEX_cluster_6321,Mexico,train,20.84690325393916,-102.61104417792968,1,,train
MEX_cluster_6453,Mexico,train,21.50193225268364,-102.7298270308099,1,,train
MEX_cluster_6456,Mexico,train,21.50647811228396,-102.44759203582558,1,,train
MEX_cluster_6452,Mexico,train,21.5049577513606,-102.4451244674346,1,,train
MEX_cluster_6325,Mexico,train,20.78430684477461,-102.7958530987312,1,,train
MEX_cluster_6230,Mexico,val,20.765255969391628,-102.80263533247124,1,1431.2773779638471,val
MEX_cluster_6454,Mexico,train,21.48789349249928,-102.52402436744865,1,,train
MEX_cluster_6451,Mexico,train,21.479609017721504,-102.51285203974004,1,,train
MEX_cluster_6509,Mexico,val,21.78742863933764,-102.07976584309972,1,869.5452453788874,excluded_spatial_leak
MEX_cluster_6497,Mexico,eval,20.59017070632003,-102.93754494840584,1,7160.815618744114,eval
MEX_cluster_6261,Mexico,train,20.940941778420868,-102.46995915852368,2,,train
MEX_cluster_6521,Mexico,train,21.75750486954319,-102.33032794494406,1,,train
MEX_cluster_6515,Mexico,train,21.599978326862622,-102.35000461406734,1,,train
MEX_cluster_6522,Mexico,train,21.684946022830644,-102.28846567720282,1,,train
MEX_cluster_6303,Mexico,test,20.85917825995851,-102.43442347913532,2,3901.0572983518073,test
MEX_cluster_6538,Mexico,train,21.25467368821255,-102.11917982592648,1,,train
MEX_cluster_6459,Mexico,train,21.447772611409963,-102.69611818462882,1,,train
MEX_cluster_6569,Mexico,train,21.76118019735216,-102.2797317377314,1,,train
MEX_cluster_6448,Mexico,train,21.417017693016906,-102.71418780413752,2,,train
MEX_cluster_6588,Mexico,val,21.62089494123038,-102.40142138960388,1,556.0020417646707,excluded_spatial_leak
MEX_cluster_6523,Mexico,test,21.519642763736176,-102.37151561364838,1,1308.3306400809897,test
MEX_cluster_6616,Mexico,test,21.371454008957624,-102.1622368175204,2,7899.754902694286,test
MEX_cluster_6630,Mexico,train,21.738396601903617,-102.18856914442227,1,,train
MEX_cluster_6624,Mexico,train,21.59706224762653,-102.26032536261096,1,,train
MEX_cluster_6654,Mexico,val,21.20533554793785,-102.20554573764076,1,4327.931207013957,val
MEX_cluster_6489,Mexico,val,20.560508974164858,-102.72299051917024,1,2618.8534641517517,val
MEX_cluster_6798,Mexico,train,21.781836193522107,-102.35191763803816,3,,train
MEX_cluster_6799,Mexico,train,22.01670757924997,-102.27441064760896,1,,train
MEX_cluster_6861,Mexico,train,21.94154442601344,-102.28648550554682,1,,train
MEX_cluster_6700,Mexico,train,21.17461935661017,-102.23118401354324,2,,train
MEX_cluster_6885,Mexico,test,21.797442038069228,-102.08879754353066,1,564.959777221479,excluded_spatial_leak
MEX_cluster_6790,Mexico,test,21.910760035764355,-102.35131857827298,3,546.0530092119099,excluded_spatial_leak
MEX_cluster_6897,Mexico,train,22.16844690898608,-102.0540283460824,1,,train
MEX_cluster_6926,Mexico,train,21.954560869922844,-102.2133921263734,1,,train
